0.50173092,0.50254977,0.30649710,0.50109661,0.49679804,0.50467420,0.49969530,0.49834347,0.51366198,0.49839795,0.50106835,0.30107367,0.50167394,0.49647427,0.49862111,0.49950695,0.49747348,0.51120341,0.49893975,0.49829495,0.29944026,0.49898505,0.49840403,0.49826789,0.50154698,0.49708819,0.50820208,0.50141072,0.50054729,0.30427384,0.50291407,0.50266016,0.50260866,0.49979949,0.49910402,0.51149702,0.50207877,0.49986696,0.29971433,0.49849725,0.50129175,0.50039685,0.50148726,0.49712110,0.50842810,0.49857092,0.50209177,0.30532265,0.50022411,0.49919212,0.49963450,0.50141060,0.50040472,0.51096582,0.49649346,0.49940574,0.30031538,0.49935269,0.49828017,0.49979210,0.49925411,0.49864745,0.50708723,0.50040519,0.50078321,0.29975986,0.50251162,0.49637103,0.49953508,0.50404847,0.49693167,0.50997794,0.50072145,0.49883902,0.30070567,0.49937308,0.50108421,0.50101805,0.50144684,0.49713922,0.51052451,0.50226319,0.49729538,0.29384804,0.50240397,0.50346339,0.49901915,0.50508153,0.49581897,0.50677872,0.50066757,0.49855065,0.28484237,0.49618411,0.49931669,0.50197768,0.49879754,0.50084913,0.51092958,0.50201821,0.49955058,0.27191472,0.49900329,0.50016975,0.50208724,0.50075912,0.50000405,0.51039803,0.49670696,0.50260222,0.25117207,0.50348389,0.50192344,0.50569701,0.50230968,0.49949491,0.50843072,0.49758816,0.49605811,0.20482492,0.51034403,0.50383866,0.51231551,0.50295353,0.49690580,0.50930309,0.50291491,0.49838340,0.17675471,0.50689125,0.50518346,0.51964772,0.50218642,0.49785459,0.51003706,0.49905181,0.49983025,0.18346107,0.49919462,0.50397646,0.53236783,0.50199819,0.50217879,0.51132286,0.49966669,0.49482560,0.49410820,0.50141978,0.50546420,0.49970233,0.47512531,0.47480941,0.49959898,0.49539411,0.48765445,0.48599684,0.49008334,0.48449886,0.50688207,0.49403811,0.49002349,0.49252391,0.49387133,0.49381661,0.50045621,0.49067235,0.49376082,0.50542831,0.48698044,0.49077904,0.49610007,0.49425268,0.49130166,0.48809719,0.49353600,0.49259841,0.49853110,0.48650634,0.51067197,0.50813687,0.52521622,0.52663887,0.49020803,0.47934961,0.56255913,0.54001296,0.49635267,0.49087346,0.60251296,0.59731483,0.50273454,0.47255599,0.69559085,0.68914533,0.58117640,0.52506220,0.80284297,0.78435194,0.58215272,0.54482007,0.98851442,0.98424566,0.67207897,0.66324937
0.50380409,0.50083852,0.30136776,0.49904597,0.49626017,0.50669384,0.50064588,0.49967098,0.51105702,0.49801636,0.49601161,0.30512261,0.50150740,0.49762917,0.49776328,0.49962401,0.49777210,0.51139927,0.49957991,0.49700391,0.30310678,0.50085866,0.49734044,0.49888420,0.50256717,0.49872553,0.50979400,0.50184655,0.49872708,0.30928862,0.50447524,0.50205493,0.49954414,0.50417721,0.49891698,0.51330650,0.50321829,0.50147629,0.30241048,0.50207841,0.50015366,0.49979925,0.50387144,0.50031316,0.50636280,0.49981129,0.50286782,0.30365169,0.50309002,0.50006425,0.49584496,0.49915063,0.50055170,0.50885868,0.49627841,0.49970055,0.30138803,0.49804235,0.49592519,0.50213075,0.50358880,0.49891174,0.50706625,0.49926484,0.50227499,0.30121887,0.50478804,0.49965167,0.50151932,0.50359154,0.49799740,0.50855374,0.50105619,0.50018024,0.29942858,0.49797666,0.50020444,0.49820459,0.49925995,0.49738348,0.50969720,0.50221455,0.49858439,0.28661680,0.50451756,0.50441039,0.49676919,0.50389934,0.49789274,0.50833738,0.50359964,0.49703717,0.25319850,0.50054657,0.49960816,0.50681055,0.49911880,0.49922979,0.50892341,0.49862051,0.49698341,0.22543466,0.50186694,0.50455081,0.50770390,0.50345409,0.50175989,0.51016521,0.49702084,0.49923360,0.20060813,0.50744188,0.50707674,0.51619589,0.50181210,0.49868608,0.50808191,0.50014436,0.49660385,0.18044710,0.50527787,0.50835407,0.52349091,0.49946523,0.49845386,0.51177883,0.50084782,0.49771130,0.17464721,0.50194204,0.50779653,0.53505468,0.50320339,0.49742591,0.51032853,0.49733675,0.49560857,0.19370091,0.49491298,0.50212300,0.54257083,0.50288141,0.50266361,0.50872815,0.49953949,0.49774694,0.49457181,0.49337626,0.49620819,0.49396932,0.48874497,0.48623490,0.49751949,0.49711311,0.47974694,0.47171295,0.48704219,0.49523437,0.49298286,0.48976719,0.49376261,0.49221444,0.48967373,0.49565685,0.50709999,0.49401152,0.49527335,0.50442982,0.48316050,0.49374485,0.48084307,0.49140930,0.50851631,0.48813748,0.50006151,0.48152900,0.50668490,0.50760782,0.49452782,0.49547064,0.53366578,0.53678477,0.49554944,0.48202729,0.66120255,0.63700187,0.53110933,0.50482523,0.81004941,0.79162681,0.59365463,0.56712449,0.89679837,0.89619029,0.62965822,0.59225225,0.97771025,0.99015355,0.67018414,0.65417314,1.01699829,1.02054048,0.58198738,0.60445154
0.49929881,0.50174892,0.30411124,0.49765742,0.49120402,0.50493610,0.50028503,0.49987710,0.51104772,0.50008416,0.49734652,0.30463517,0.50221527,0.49770820,0.49990010,0.49930286,0.50164437,0.51207924,0.50156975,0.49615228,0.30003190,0.50020289,0.50044918,0.49810386,0.50046110,0.49675250,0.50844085,0.50088167,0.49806082,0.30733752,0.50350976,0.49960208,0.49989641,0.50471306,0.49909389,0.51268077,0.50390875,0.49961519,0.30287933,0.49751329,0.50222564,0.49597871,0.50367534,0.49769092,0.50738358,0.50123620,0.50240719,0.30561471,0.50096774,0.49811554,0.49430299,0.49807203,0.49840319,0.50792730,0.49750280,0.49700809,0.29864144,0.49679780,0.49843872,0.50033784,0.50267470,0.49638915,0.50801182,0.50122809,0.50024152,0.30378282,0.50243664,0.49698353,0.50222135,0.50325525,0.49874365,0.50767648,0.50022829,0.49816191,0.29181302,0.49783695,0.49672580,0.49989462,0.50017977,0.49732244,0.50895560,0.49956751,0.49830282,0.27526224,0.50653207,0.50225234,0.49701893,0.50296378,0.49604225,0.51102877,0.50334179,0.49857068,0.23601103,0.50555313,0.49837554,0.50985479,0.50277984,0.49662304,0.51027596,0.49979079,0.49809527,0.19112456,0.50713110,0.50973272,0.50598764,0.50292122,0.49912572,0.50803649,0.49417078,0.49663091,0.18059850,0.51334476,0.51323867,0.52092898,0.49932492,0.49892688,0.50286222,0.50142288,0.49694979,0.17209721,0.50357080,0.51433742,0.52874327,0.49995899,0.50029373,0.51051402,0.49874580,0.49943769,0.18385088,0.49728727,0.51432192,0.53749192,0.50059581,0.50072217,0.50765157,0.49798501,0.49927998,0.20272064,0.49077773,0.50270295,0.54737735,0.49842393,0.50577021,0.51007438,0.49620056,0.49131525,0.49417567,0.49729741,0.50002313,0.49797511,0.47935152,0.47975683,0.49330962,0.49190068,0.48659360,0.48208332,0.48649216,0.49425709,0.49367583,0.49436891,0.49742341,0.48711038,0.48586929,0.49109292,0.50476789,0.49576378,0.49524987,0.50652766,0.48094594,0.49107635,0.49433637,0.49444199,0.50542879,0.48346043,0.48796129,0.47888482,0.51530850,0.51836836,0.49451065,0.50223684,0.59710252,0.62662339,0.50302637,0.47523928,0.75533414,0.71324396,0.56192124,0.51459157,0.94532013,0.90975451,0.63638139,0.59381771,1.04228711,1.00068426,0.67313504,0.65716767,1.00905037,1.01817751,0.57862771,0.60929763,1.00529599,0.97529018,0.63483262,0.65247822
0.49916530,0.49979544,0.30108607,0.49962401,0.49721813,0.50353360,0.50112808,0.50138330,0.51091170,0.49866450,0.49866223,0.30301499,0.50064373,0.50166607,0.49928296,0.50164092,0.50165462,0.51242113,0.50451756,0.49436116,0.30426490,0.50067925,0.49753177,0.49697733,0.50243318,0.49848628,0.50745630,0.49649084,0.49285233,0.30794013,0.50363898,0.49552989,0.50098491,0.50402522,0.50016880,0.51018000,0.50358009,0.49756050,0.30170548,0.50129795,0.50175476,0.49804747,0.50283921,0.49909353,0.51061618,0.50209880,0.50126398,0.30522060,0.50777352,0.49863911,0.49610317,0.49618137,0.49688983,0.50712609,0.49656677,0.49717259,0.30210638,0.49849641,0.49931049,0.50126600,0.50167572,0.49996722,0.50401378,0.50259590,0.50198007,0.28975248,0.49853015,0.49898958,0.50413382,0.50254560,0.49604893,0.50748074,0.49687254,0.49783134,0.27573895,0.50014210,0.49940646,0.50127900,0.49931455,0.49704373,0.50685537,0.49973011,0.50323176,0.25104702,0.50439692,0.50424874,0.50221622,0.50090790,0.49952865,0.50902438,0.50323534,0.49923837,0.19354665,0.50359321,0.49868262,0.51180363,0.50339770,0.49834824,0.51263368,0.49904919,0.49747157,0.16671622,0.50659645,0.51529324,0.51505542,0.49814856,0.50140393,0.50667000,0.49732137,0.49934781,0.17298234,0.50725746,0.51706219,0.53074908,0.49585319,0.50033879,0.50377274,0.49912560,0.49304104,0.17943132,0.50124979,0.51596236,0.53824461,0.50059509,0.50398409,0.50885153,0.49996662,0.49679005,0.19148016,0.49544168,0.50874221,0.54458475,0.49849534,0.49995697,0.50711584,0.49749482,0.49745655,0.22355545,0.48901415,0.49902189,0.55058360,0.49722028,0.50667453,0.51274395,0.50223184,0.49445963,0.49894106,0.49753237,0.49390125,0.49257314,0.48416686,0.48201919,0.48587966,0.49117362,0.48647213,0.48582804,0.48228216,0.48507750,0.50377309,0.50113082,0.51217782,0.49297774,0.49431491,0.49248588,0.50342166,0.50137830,0.50262046,0.50817358,0.48765755,0.50516212,0.47953069,0.48861647,0.51101649,0.48350048,0.49729073,0.48215318,0.64583027,0.62369049,0.49110782,0.50226378,0.69913399,0.68916643,0.53921747,0.51810515,0.95117843,0.92233157,0.62574387,0.54986179,1.04663134,1.00253344,0.71127069,0.65658069,1.00731969,0.98935604,0.63565564,0.62281537,1.00384927,0.98726368,0.66052580,0.67348313,0.97941351,1.00660682,0.55343258,0.60214198
0.50012767,0.49957967,0.30306160,0.49947858,0.49418235,0.50114894,0.50105715,0.50066853,0.50902355,0.50124931,0.49823666,0.30201042,0.49984968,0.49991822,0.50006998,0.50063884,0.50444174,0.50891757,0.50527823,0.49849749,0.29995644,0.49923599,0.49667609,0.49785519,0.50379980,0.49894023,0.50541782,0.49908233,0.49106026,0.30453300,0.50298917,0.49663126,0.49857545,0.50321090,0.49930072,0.50518584,0.50474203,0.49691212,0.30680335,0.50014985,0.50038171,0.49603009,0.50383842,0.49817657,0.51199365,0.50688851,0.49960661,0.30665624,0.50371075,0.50207675,0.49149585,0.49599290,0.49777460,0.50803506,0.49693298,0.49565077,0.29777753,0.49952018,0.50104046,0.49636459,0.50008631,0.49818265,0.50766766,0.50079513,0.49859929,0.28562534,0.50132394,0.49363613,0.50171602,0.50371528,0.49925864,0.50770450,0.49796116,0.49942422,0.25584888,0.49934018,0.49652898,0.50522888,0.50362706,0.49600255,0.50459087,0.49915802,0.50795102,0.21703196,0.50219417,0.50345635,0.50745642,0.50567114,0.50020897,0.50573099,0.50229383,0.50108159,0.18373227,0.50304520,0.50728428,0.51664662,0.50623834,0.49863601,0.51405466,0.50184274,0.49910903,0.15789187,0.50018024,0.52054477,0.51875937,0.49551165,0.49628270,0.50745654,0.49546993,0.49907041,0.16783690,0.50014424,0.52173018,0.53170514,0.49489200,0.49759161,0.50032330,0.50041068,0.49729943,0.18096066,0.49605143,0.51646817,0.54231846,0.49957561,0.50375974,0.50877249,0.49816704,0.49844515,0.20642030,0.49069011,0.50504875,0.54853094,0.49796855,0.50030220,0.50430667,0.49499917,0.50126433,0.23535657,0.49556935,0.50302529,0.55140889,0.49889851,0.50290573,0.51495051,0.50399971,0.48413980,0.50222945,0.50139654,0.48796928,0.49016547,0.47816718,0.47799647,0.49309075,0.49610889,0.48970747,0.50025952,0.48417413,0.47729337,0.50319624,0.50592566,0.50449622,0.48319209,0.48099709,0.48365128,0.50641263,0.49563706,0.49556506,0.49101377,0.50157320,0.51577938,0.48640144,0.50096762,0.56699193,0.54332590,0.47988534,0.48569107,0.71644008,0.67726529,0.53213668,0.51374650,0.92980611,0.89789283,0.58490396,0.52252138,1.02242208,0.97473812,0.67032540,0.62148094,1.00957441,0.99590909,0.63558114,0.63369238,1.04896331,1.03724432,0.68923032,0.71078205,1.00698948,1.02194524,0.56502295,0.62729907,0.85644603,0.87292647,0.63646328,0.64489591
0.50352645,0.50166309,0.29741859,0.49967229,0.49513137,0.50052881,0.49915314,0.50174379,0.50894630,0.50150168,0.50224388,0.29884589,0.50145066,0.49793756,0.50157368,0.49905598,0.49475658,0.50985634,0.50534987,0.49999189,0.30112064,0.50213349,0.49379885,0.49628270,0.50371563,0.50019610,0.50879502,0.49737263,0.49753523,0.30405915,0.50698400,0.49669480,0.49729264,0.50461900,0.49963355,0.50533676,0.50050235,0.50177467,0.30546224,0.50232446,0.49557412,0.50324678,0.49935222,0.50001407,0.51035702,0.50400364,0.49848998,0.30428565,0.50186312,0.49861979,0.49131429,0.49496996,0.50194383,0.51093972,0.49514580,0.50013304,0.28089941,0.50291502,0.49653852,0.49653685,0.50181055,0.49990988,0.50674546,0.49891448,0.49858856,0.25223231,0.50379598,0.49542069,0.50684428,0.50432086,0.49919176,0.51015091,0.49849117,0.49953961,0.21368253,0.50205362,0.49889708,0.50936830,0.50477970,0.49888968,0.50464499,0.50003326,0.50390720,0.20019519,0.50392675,0.51364732,0.51544917,0.50568438,0.49786353,0.50508273,0.50460577,0.49860501,0.17702878,0.49735761,0.51662028,0.51824176,0.50132370,0.49916649,0.51062894,0.49753320,0.50053501,0.17419028,0.49370790,0.51586711,0.52764297,0.49546528,0.50002420,0.50574780,0.49890172,0.50057495,0.19086897,0.49670398,0.51462793,0.53989851,0.49572587,0.49823439,0.50533915,0.49835753,0.49898577,0.20929348,0.49632370,0.51313198,0.54283512,0.49827123,0.50347316,0.50907147,0.49816334,0.49545908,0.22995818,0.49088681,0.49774373,0.54477227,0.50138223,0.49928045,0.50301468,0.49622524,0.49852836,0.25847566,0.49368119,0.50135267,0.54566872,0.49764121,0.50329185,0.51149189,0.50415981,0.49766934,0.50706244,0.51554358,0.48444104,0.48318934,0.49181664,0.48121977,0.47966528,0.47919834,0.48139846,0.46876621,0.48704231,0.48882556,0.49062562,0.48649156,0.50430059,0.50290966,0.49068952,0.48772287,0.47382700,0.48097956,0.47707486,0.49202228,0.58205938,0.57572293,0.50040972,0.50275707,0.68853378,0.64887369,0.56315267,0.53961337,0.93262029,0.87360895,0.63288772,0.56457663,0.96024072,0.91131437,0.63915455,0.60191154,0.97462511,0.97114253,0.59660161,0.62291229,0.99787879,0.99859226,0.68009531,0.69862497,0.93923438,0.97089350,0.57297492,0.61076915,0.83617127,0.82740915,0.62456369,0.64467561,0.79658651,0.81944132,0.63020289,0.63378334
0.49899185,0.49964929,0.30537212,0.50177109,0.49551475,0.50168061,0.50063121,0.49820232,0.50386417,0.49806154,0.50057387,0.29736066,0.50198412,0.49454856,0.49665689,0.49937654,0.49616659,0.50683045,0.50375962,0.49855840,0.29648376,0.50158322,0.49831021,0.49868250,0.50346267,0.49488688,0.51383793,0.49874663,0.49992442,0.29982996,0.50472462,0.49943364,0.49935722,0.50065184,0.49610257,0.50806248,0.49664462,0.50303972,0.30491388,0.50660956,0.49872971,0.49959302,0.50108719,0.50404048,0.50867522,0.50090706,0.50146616,0.30386484,0.49770379,0.50058162,0.49545419,0.49501407,0.50092101,0.51188827,0.50123894,0.49974644,0.26974797,0.49890125,0.49946320,0.50197899,0.49942982,0.49692667,0.50725341,0.49954629,0.49959600,0.22136748,0.50048316,0.50526202,0.50505257,0.50040686,0.50363994,0.50676715,0.50012696,0.50095260,0.19317806,0.50156891,0.51165485,0.51533914,0.50637543,0.49883568,0.50648284,0.49863994,0.50044298,0.18300021,0.50424647,0.52483416,0.51911688,0.50362909,0.49653339,0.50811231,0.50571942,0.49829197,0.18661726,0.49359727,0.51881051,0.52288294,0.49540079,0.49855757,0.51364052,0.49751222,0.49890268,0.18687880,0.48853469,0.50857890,0.53104234,0.49691439,0.49660850,0.50910151,0.50107074,0.50226808,0.20266342,0.49061048,0.50221252,0.53852844,0.50177455,0.49929202,0.50790238,0.49738789,0.50179374,0.23227966,0.49374914,0.50299692,0.54630303,0.49920225,0.50164235,0.50740731,0.50111365,0.49917376,0.25898266,0.48707938,0.49817812,0.54208624,0.50260258,0.49925876,0.50864100,0.50004840,0.49583256,0.28464210,0.49421906,0.50119090,0.53402233,0.50091887,0.50072765,0.51200402,0.49650550,0.49530971,0.49356151,0.49612057,0.49883795,0.48857725,0.48627567,0.48068476,0.49007821,0.49306035,0.49115908,0.48473883,0.50159943,0.50368845,0.50154293,0.49697673,0.50776243,0.48121548,0.48399198,0.48634338,0.51768613,0.49663126,0.47804964,0.49456513,0.62401545,0.58564544,0.51854694,0.51714146,0.91433942,0.85288799,0.61909592,0.57042527,0.95420861,0.90764821,0.67557085,0.59723568,0.96111596,0.95828569,0.60760570,0.60987055,1.00465536,1.01144600,0.64402163,0.68504190,0.97264576,0.98890865,0.54150653,0.57927072,0.82310605,0.83890724,0.61927378,0.65205061,0.81508458,0.80095637,0.61050975,0.62189603,0.60825443,0.58980441,0.69143069,0.69187927
0.50107265,0.49885929,0.30085266,0.50328529,0.50293732,0.49974179,0.49747670,0.50021374,0.50688541,0.49661565,0.50024188,0.29684126,0.50035214,0.49589229,0.49553180,0.49899840,0.49333894,0.50734091,0.50184524,0.49895549,0.29767084,0.50127292,0.49432409,0.49658883,0.50606704,0.49993634,0.51369548,0.50078487,0.50451660,0.30085051,0.50171256,0.49752557,0.50008714,0.50443983,0.49982965,0.50785303,0.49863398,0.50457001,0.30291557,0.50478721,0.49995172,0.50045609,0.49794006,0.50655448,0.50969684,0.49742007,0.50629961,0.28387010,0.49942970,0.49849832,0.49901497,0.49506795,0.49839616,0.50950444,0.49832022,0.49860668,0.21560979,0.50179994,0.50568461,0.50629795,0.50112534,0.50021768,0.51022637,0.49935627,0.50313437,0.18066692,0.50030673,0.51708972,0.51223433,0.50554538,0.49585140,0.51004791,0.49951649,0.50172722,0.17050672,0.49685061,0.52094448,0.52456260,0.50357187,0.49828732,0.50635743,0.49904549,0.49905503,0.18732393,0.49771810,0.52135134,0.52971983,0.49906695,0.49518776,0.50596225,0.50373566,0.50196624,0.19618595,0.49597108,0.51415443,0.53419375,0.49415016,0.50163615,0.50770533,0.49763274,0.50163007,0.20536280,0.50064588,0.49954200,0.54203427,0.50024629,0.49686825,0.50536418,0.49619412,0.50185859,0.22790766,0.49819171,0.49693668,0.54951978,0.50112212,0.49881387,0.51020789,0.49774623,0.49755275,0.26608598,0.49827170,0.49837136,0.54587555,0.50349486,0.50054669,0.50862360,0.49932754,0.49997461,0.28594863,0.49123299,0.49543393,0.54132831,0.50104415,0.49915206,0.51100683,0.49770880,0.49554515,0.30505192,0.49762106,0.49614608,0.53113496,0.50303078,0.50029337,0.50918543,0.50535405,0.49992085,0.49435198,0.49104655,0.51126754,0.49981785,0.50075984,0.49458003,0.48695230,0.49646127,0.49280322,0.49228120,0.49718738,0.50254714,0.48076880,0.47630370,0.53805256,0.52079976,0.50341582,0.49704778,0.57258844,0.55118966,0.49998474,0.50850844,0.90407181,0.83315623,0.58139181,0.53424025,0.98665416,0.93762541,0.70315886,0.61074722,1.01100993,1.00080776,0.61870134,0.59901965,1.00125360,1.04148960,0.61582780,0.67264724,0.96506941,0.97055709,0.54318726,0.56890714,0.84831202,0.85049593,0.63107312,0.63604033,0.80749595,0.79870820,0.62091005,0.64037430,0.61327732,0.59143090,0.68295324,0.68481123,0.42483485,0.41609693,0.68842638,0.67641759
0.50288641,0.49796915,0.29643607,0.50355065,0.49702585,0.50077617,0.49731755,0.50226569,0.50856340,0.49560058,0.49621308,0.29471946,0.49644685,0.49480891,0.50102925,0.49494028,0.50015724,0.50717521,0.50071716,0.49652207,0.30716038,0.50038826,0.49161029,0.50555861,0.50678992,0.49625885,0.51063275,0.49869263,0.50165462,0.30680156,0.50039780,0.50154138,0.50324190,0.50408554,0.49910307,0.50264418,0.49747097,0.50192618,0.26921809,0.50156713,0.50160491,0.50301898,0.49570119,0.50226724,0.50564015,0.50287235,0.50334144,0.19926596,0.50084674,0.50373900,0.50694525,0.50236821,0.50106692,0.50980151,0.50259697,0.50109982,0.17088449,0.50583994,0.51963651,0.52051258,0.50692940,0.50079763,0.50580776,0.50067735,0.50389397,0.16279531,0.50397801,0.52867711,0.52637708,0.50201893,0.50162876,0.50832736,0.50415051,0.49708629,0.17712891,0.50031316,0.52186251,0.53524160,0.49613690,0.50137842,0.50902557,0.50456500,0.50036991,0.19349527,0.50316906,0.51129198,0.54171598,0.49634576,0.49739587,0.50604665,0.50503361,0.49600041,0.20412660,0.49137580,0.49722362,0.54961848,0.49458241,0.49850953,0.50771558,0.50148535,0.50160599,0.22949421,0.49192023,0.48802066,0.55016971,0.50311589,0.49691796,0.51311481,0.50003695,0.50339818,0.25917041,0.48575091,0.49502313,0.55444455,0.50258577,0.49920857,0.50667429,0.49901438,0.49038553,0.29607117,0.48917329,0.49552643,0.54529500,0.50131869,0.49917793,0.50891006,0.50180137,0.50232172,0.31328130,0.48807549,0.49237752,0.53824055,0.50012517,0.50074303,0.51144373,0.50068986,0.49903095,0.33121693,0.50413096,0.50265920,0.52802324,0.50766253,0.50302541,0.50815058,0.50074625,0.49431694,0.48777819,0.48478556,0.50588226,0.48427820,0.49521816,0.48167956,0.47064102,0.46973789,0.49655652,0.50132668,0.53065062,0.50663757,0.49969876,0.50480294,0.61489379,0.58057082,0.52425313,0.51518822,0.97002757,0.91105449,0.63990366,0.59670961,1.03457141,0.96868348,0.71005273,0.65023410,1.01245022,1.00310349,0.63473296,0.59948659,1.01518273,1.06374025,0.65194237,0.67225969,0.96977007,1.00755525,0.50908005,0.57619572,0.87870097,0.87467325,0.63600290,0.66078448,0.85189366,0.83973169,0.64106810,0.64048922,0.60651028,0.58907211,0.67652798,0.66876602,0.39996099,0.40720284,0.70788431,0.68962920,0.30830956,0.27582479,0.68223107,0.65785921
0.50135589,0.50097966,0.30638289,0.50199997,0.49754059,0.49812520,0.50024915,0.50195920,0.50830305,0.50128734,0.49911928,0.30494487,0.50401509,0.49788558,0.49714506,0.49867582,0.49813056,0.50684547,0.49848425,0.49752247,0.31877732,0.49506545,0.49388361,0.50107777,0.50489450,0.49798548,0.50937688,0.49949741,0.50104296,0.27517700,0.50367904,0.49578512,0.50153983,0.50171638,0.50185704,0.50778031,0.50338256,0.50373936,0.20331144,0.50601220,0.50879788,0.50521743,0.50382113,0.49737012,0.50876582,0.50720930,0.50515211,0.17454958,0.50486100,0.51797199,0.51238108,0.49533272,0.50181115,0.50784111,0.50215316,0.50017226,0.17219710,0.49656439,0.52605247,0.52137065,0.50244462,0.50458360,0.50502169,0.49889445,0.50424612,0.17850161,0.49718916,0.52049327,0.53178000,0.49671614,0.49923646,0.51196778,0.49973667,0.49796867,0.18830860,0.49191988,0.50333858,0.53997087,0.49820340,0.49779224,0.50363696,0.50240552,0.50251687,0.20208383,0.49295938,0.49361777,0.54785585,0.50117648,0.50144768,0.50753868,0.49851835,0.49808097,0.22591066,0.48794746,0.49144650,0.55479062,0.50155675,0.49987864,0.51251781,0.50019503,0.49581647,0.25977945,0.48820376,0.49070644,0.54879057,0.49864018,0.49651718,0.50508285,0.49469984,0.50114322,0.29178393,0.49021995,0.50077403,0.54447377,0.49857581,0.49943769,0.50443208,0.50028026,0.49737406,0.31704009,0.50012326,0.50357997,0.53703249,0.49722111,0.49705052,0.51220119,0.49942601,0.50136268,0.33069932,0.49699521,0.50227273,0.52638435,0.49375916,0.50200748,0.51096749,0.50107086,0.49820888,0.34165144,0.50924289,0.50080752,0.51929533,0.50342309,0.50119638,0.50435543,0.49149883,0.48643303,0.50378025,0.50334024,0.48443604,0.47600913,0.49374557,0.49541891,0.48910546,0.48532307,0.49031758,0.49041355,0.57488322,0.54424202,0.51219404,0.48505294,0.96695125,0.88238478,0.61683607,0.54411507,1.00442100,0.93526399,0.69712961,0.64904606,0.99897790,0.96081436,0.60372555,0.59073591,0.96881557,0.99482000,0.65624547,0.65579498,0.98471773,1.02379513,0.52662241,0.55797529,0.89567935,0.88311136,0.62054563,0.64115953,0.84412992,0.82812572,0.64601362,0.62725532,0.62059164,0.60395634,0.67684090,0.66088593,0.41401875,0.41976261,0.69078481,0.66681170,0.31015432,0.30529130,0.70153272,0.67707491,0.22647774,0.20749140,0.65780544,0.63927758
