3.4,0.4999,0.50057,0.30315,0.50019,0.50004,0.4997,0.50426,0.50002,0.50858,0.50002,0.50858,0.99999,0.00096601,0.0021951,0.0039485
3.5,0.50043,0.50081,0.30387,0.50019,0.50003,0.50009,0.50424,0.50002,0.5084,0.50002,0.5084,0.99999,0.0013825,0.0020562,0.0041057
3.6,0.49923,0.50139,0.30018,0.49913,0.49686,0.5002,0.50448,0.50025,0.50866,0.50025,0.50866,0.99999,0.0015138,0.0021912,0.0041443
3.7,0.49947,0.50096,0.29467,0.49965,0.49879,0.49993,0.50429,0.50018,0.50859,0.50018,0.50859,0.99998,0.0012066,0.0035428,0.0042468
3.8,0.50029,0.50062,0.2929,0.50013,0.50071,0.50003,0.50454,0.50023,0.50852,0.50023,0.50852,0.99996,0.0020393,0.0070768,0.0042243
3.9,0.50029,0.50062,0.2929,0.50013,0.50071,0.50003,0.50454,0.50023,0.50852,0.50023,0.50852,0.99993,0.0024841,0.010404,0.0041962
4,0.50053,0.50053,0.28012,0.50028,0.50134,0.49995,0.50452,0.50011,0.50862,0.50011,0.50862,0.99991,0.0031196,0.012009,0.0040525
4.1,0.50139,0.49938,0.28304,0.49997,0.50114,0.49997,0.50435,0.50011,0.5086,0.50011,0.5086,0.9999,0.0032579,0.013305,0.0040581
4.2,0.49885,0.49938,0.28443,0.50014,0.50086,0.50016,0.50426,0.50015,0.5087,0.50015,0.5087,0.99988,0.003418,0.014305,0.0041856
4.3,0.49971,0.50072,0.28615,0.50022,0.50031,0.50002,0.50423,0.50013,0.50872,0.50013,0.50872,0.99987,0.0039414,0.015186,0.0043532
4.4,0.49971,0.50072,0.28615,0.50022,0.50031,0.50002,0.50423,0.50013,0.50872,0.50013,0.50872,0.99986,0.004014,0.01529,0.0045143
4.5,0.50024,0.50096,0.28505,0.50011,0.50048,0.50018,0.50414,0.50015,0.50847,0.50015,0.50847,0.99986,0.0039306,0.015532,0.0047094
4.6,0.50043,0.50072,0.28869,0.50014,0.50037,0.50011,0.50439,0.50022,0.50868,0.50022,0.50868,0.99985,0.0035809,0.016171,0.0049518
4.7,0.49971,0.50029,0.28898,0.50006,0.50031,0.49998,0.50426,0.50021,0.50868,0.50021,0.50868,0.99985,0.0038769,0.016312,0.0051201
4.8,0.50019,0.50019,0.29113,0.49961,0.50023,0.50001,0.5042,0.50034,0.50868,0.50034,0.50868,0.99985,0.0036961,0.015998,0.0050338
4.9,0.50019,0.50019,0.29113,0.49961,0.50023,0.50001,0.5042,0.50034,0.50868,0.50034,0.50868,0.99985,0.0036375,0.01586,0.00506
5,0.49976,0.4988,0.29051,0.50006,0.50004,0.4999,0.50418,0.50024,0.50877,0.50024,0.50877,0.99986,0.0033543,0.015489,0.0049817
5.1,0.50158,0.49976,0.28965,0.49986,0.50013,0.4999,0.50427,0.50024,0.50861,0.50024,0.50861,0.99986,0.0034281,0.015336,0.0050662
5.2,0.49899,0.49966,0.29142,0.49998,0.50015,0.50007,0.50419,0.50044,0.50853,0.50044,0.50853,0.99986,0.0032842,0.015305,0.0050759
5.3,0.50057,0.50163,0.29056,0.4998,0.50021,0.5,0.5042,0.50016,0.50856,0.50016,0.50856,0.99988,0.0029195,0.01466,0.0051558
5.4,0.49957,0.50034,0.29477,0.49984,0.50005,0.49994,0.50414,0.5003,0.50865,0.5003,0.50865,0.99988,0.0027391,0.014151,0.0052538
5.5,0.49799,0.5001,0.30162,0.50005,0.50011,0.50019,0.50414,0.50026,0.50864,0.50026,0.50864,0.99989,0.0027071,0.013447,0.0050722
5.6,0.49919,0.49904,0.30157,0.49996,0.49971,0.4999,0.5042,0.50016,0.50852,0.50016,0.50852,0.9999,0.0027502,0.012687,0.0050348
5.7,0.49938,0.50057,0.30028,0.49997,0.49995,0.4999,0.50408,0.50019,0.50859,0.50019,0.50859,0.99991,0.0032167,0.012322,0.005073
5.8,0.4999,0.50038,0.30171,0.50003,0.49979,0.49984,0.50432,0.50024,0.50854,0.50024,0.50854,0.99991,0.0032677,0.011854,0.0049946
5.9,0.4999,0.50038,0.30171,0.50003,0.49979,0.49984,0.50432,0.50024,0.50854,0.50024,0.50854,0.99992,0.0033548,0.011501,0.0049234
6,0.49933,0.4989,0.30305,0.49995,0.50006,0.49979,0.50428,0.50033,0.5086,0.50033,0.5086,0.99989,0.0033077,0.011098,0.0097699
6.1,0.50005,0.49928,0.30162,0.49996,0.50004,0.50013,0.5041,0.50006,0.50849,0.50006,0.50849,0.99991,0.0036771,0.010704,0.0067687
6.2,0.50081,0.49981,0.30267,0.50017,0.49968,0.50012,0.50417,0.50028,0.50864,0.50028,0.50864,0.99993,0.0037008,0.01024,0.0055984
6.3,0.50086,0.49909,0.3021,0.49974,0.49939,0.5,0.50431,0.5004,0.5086,0.5004,0.5086,0.99993,0.0032861,0.010057,0.0055304
6.4,0.49909,0.49952,0.30133,0.49995,0.49996,0.49968,0.50438,0.50026,0.5085,0.50026,0.5085,0.99993,0.0032508,0.0095049,0.0055089
6.5,0.50048,0.49866,0.30329,0.49998,0.49962,0.50029,0.50441,0.50013,0.50872,0.50013,0.50872,0.99994,0.0029363,0.0089115,0.0055579
6.6,0.50005,0.49957,0.30286,0.5001,0.4998,0.50006,0.50418,0.50019,0.5085,0.50019,0.5085,0.99994,0.002991,0.0084217,0.0056189
6.7,0.49962,0.49899,0.30391,0.50016,0.49987,0.49975,0.50428,0.50008,0.50866,0.50008,0.50866,0.99995,0.0028006,0.0078464,0.0055237
6.8,0.49818,0.50034,0.30482,0.50007,0.49969,0.50014,0.50439,0.50039,0.50876,0.50039,0.50876,0.99995,0.002936,0.0071882,0.0055167
6.9,0.49818,0.50034,0.30482,0.50007,0.49969,0.50014,0.50439,0.50039,0.50876,0.50039,0.50876,0.99996,0.0030091,0.0067309,0.005461
7,0.50014,0.49957,0.30372,0.49974,0.49995,0.49994,0.50428,0.50016,0.50845,0.50016,0.50845,0.99996,0.002888,0.0062724,0.0054444
7.1,0.4999,0.49899,0.30329,0.5,0.5003,0.49995,0.50417,0.50021,0.50852,0.50021,0.50852,0.99996,0.0027673,0.0060571,0.0054458
7.2,0.5011,0.49899,0.30305,0.49988,0.50009,0.50009,0.50424,0.5004,0.50855,0.5004,0.50855,0.99997,0.0026706,0.0057274,0.0054473
7.3,0.50158,0.49943,0.30243,0.50005,0.50023,0.50012,0.50433,0.50007,0.5087,0.50007,0.5087,0.99996,0.002619,0.0059448,0.005447
7.4,0.50158,0.49943,0.30243,0.50005,0.50023,0.50012,0.50433,0.50007,0.5087,0.50007,0.5087,0.99996,0.0027383,0.0058908,0.0054464
7.5,0.50101,0.49899,0.30329,0.50006,0.49973,0.50001,0.50438,0.50017,0.5084,0.50017,0.5084,0.99997,0.0029665,0.0054938,0.0054463
7.6,0.49928,0.50057,0.30253,0.49989,0.49966,0.49982,0.50445,0.50027,0.50865,0.50027,0.50865,0.99997,0.0026613,0.0057265,0.0054473
7.7,0.50153,0.50072,0.30339,0.50002,0.49995,0.50014,0.50424,0.50011,0.50865,0.50011,0.50865,0.99997,0.0023259,0.0050728,0.0054508
7.8,0.49904,0.49947,0.30286,0.49955,0.49997,0.49997,0.5045,0.50028,0.5086,0.50028,0.5086,0.99997,0.0023829,0.005137,0.0054504
7.9,0.49904,0.49947,0.30286,0.49955,0.49997,0.49997,0.5045,0.50028,0.5086,0.50028,0.5086,0.99997,0.0021603,0.0050076,0.0054518
8,0.50019,0.49986,0.30363,0.50027,0.50027,0.50006,0.50445,0.5002,0.50864,0.5002,0.50864,0.99997,0.00232,0.0052345,0.0054505
8.1,0.49952,0.49947,0.3031,0.49973,0.50002,0.49991,0.50433,0.50034,0.50857,0.50034,0.50857,0.99997,0.0022007,0.004945,0.0054517
8.2,0.49919,0.50024,0.30238,0.50009,0.50052,0.49998,0.50432,0.50018,0.5085,0.50018,0.5085,0.99997,0.0022401,0.0053199,0.0054507
8.3,0.50019,0.49957,0.30272,0.49997,0.49977,0.49978,0.50437,0.50021,0.50866,0.50021,0.50866,0.99997,0.0020947,0.0051582,0.0054518
8.4,0.50019,0.49957,0.30272,0.49997,0.49977,0.49978,0.50437,0.50021,0.50866,0.50021,0.50866,0.99997,0.0023725,0.0051822,0.0054503
8.5,0.49952,0.5001,0.30301,0.49999,0.49983,0.50019,0.50437,0.50008,0.50854,0.50008,0.50854,0.99997,0.0024429,0.0057639,0.0054485
8.6,0.49895,0.49895,0.30454,0.5,0.50016,0.50012,0.50426,0.50012,0.50873,0.50012,0.50873,0.99996,0.0025799,0.0058611,0.0054474
8.7,0.49861,0.49957,0.30301,0.49999,0.5,0.50001,0.50449,0.5003,0.50871,0.5003,0.50871,0.99996,0.0032305,0.006108,0.0054428
8.8,0.49914,0.5001,0.30396,0.50003,0.50009,0.49997,0.50444,0.50018,0.50838,0.50018,0.50838,0.99996,0.003176,0.0060262,0.0054434
8.9,0.49914,0.5001,0.30396,0.50003,0.50009,0.49997,0.50444,0.50018,0.50838,0.50018,0.50838,0.99996,0.0027848,0.0060687,0.0054456
9,0.49966,0.5,0.30415,0.50029,0.49988,0.5001,0.50436,0.50022,0.50858,0.50022,0.50858,0.99996,0.0032451,0.0063162,0.005442
9.1,0.50067,0.50072,0.30353,0.50022,0.50037,0.50027,0.50448,0.50036,0.50863,0.50036,0.50863,0.99996,0.0035701,0.0065403,0.0054392
9.2,0.50029,0.49986,0.30401,0.50006,0.50016,0.50006,0.50443,0.50007,0.50865,0.50007,0.50865,0.99995,0.0038771,0.0067804,0.0054362
9.3,0.50057,0.5,0.30372,0.49996,0.49991,0.5,0.50429,0.49998,0.50839,0.49998,0.50839,0.99996,0.0035514,0.0068855,0.005438
9.4,0.50057,0.5,0.30372,0.49996,0.49991,0.5,0.50429,0.49998,0.50839,0.49998,0.50839,0.99995,0.0036431,0.0072232,0.0054361
9.5,0.49995,0.49904,0.30415,0.50001,0.50035,0.5,0.5045,0.50013,0.50856,0.50013,0.50856,0.99995,0.0035677,0.0080175,0.0054337
9.6,0.50005,0.50072,0.30391,0.50001,0.50061,0.50004,0.50433,0.5001,0.50877,0.5001,0.50877,0.99994,0.0034473,0.0084011,0.0054333
9.7,0.49899,0.4999,0.30406,0.50005,0.50012,0.50011,0.50424,0.50021,0.50846,0.50021,0.50846,0.99994,0.0036084,0.0086972,0.0054309
9.8,0.49842,0.50053,0.30286,0.50007,0.49991,0.4998,0.50428,0.50031,0.50882,0.50031,0.50882,0.99994,0.003592,0.0086748,0.0054311
9.9,0.49842,0.50053,0.30286,0.50007,0.49991,0.4998,0.50428,0.50031,0.50882,0.50031,0.50882,0.99994,0.0037432,0.0092627,0.0054275
10,0.4965,0.49899,0.15576,0.51166,0.44152,0.5008,0.50599,0.50025,0.50753,0.50025,0.50753,0.92958,0.056282,-0.36296,0.031219
10.1,0.49588,0.49904,0.19958,0.51003,0.4408,0.50165,0.5081,0.50077,0.50523,0.50077,0.50523,0.92331,0.057361,-0.37836,0.032521
10.2,0.49899,0.50057,0.25579,0.50385,0.47461,0.50231,0.50871,0.50094,0.50375,0.50094,0.50375,0.92331,0.057223,-0.37838,0.032465
10.3,0.50048,0.50124,0.28888,0.49888,0.49953,0.50235,0.50896,0.50068,0.50346,0.50068,0.50346,0.93164,0.054958,-0.3579,0.030429
10.4,0.50048,0.50124,0.28888,0.49888,0.49953,0.50235,0.50896,0.50068,0.50346,0.50068,0.50346,0.94415,0.050723,-0.32446,0.027194
10.5,0.50029,0.50005,0.31196,0.49686,0.5131,0.50129,0.50867,0.50043,0.50426,0.50043,0.50426,0.95661,0.045056,-0.2869,0.023715
10.6,0.49943,0.49995,0.32058,0.49755,0.51381,0.50051,0.50833,0.50028,0.50475,0.50028,0.50475,0.96698,0.040315,-0.25077,0.02102
10.7,0.49871,0.49962,0.32733,0.49917,0.51504,0.49978,0.50789,0.50054,0.50542,0.50054,0.50542,0.97702,0.036169,-0.20922,0.018662
10.8,0.49828,0.49909,0.33164,0.49967,0.51616,0.49937,0.50763,0.50032,0.50607,0.50032,0.50607,0.98513,0.031899,-0.16801,0.016638
10.9,0.49679,0.50034,0.3337,0.49928,0.51724,0.4992,0.5071,0.50035,0.5065,0.50035,0.5065,0.9921,0.026276,-0.12177,0.014661
11,0.49622,0.4999,0.33394,0.49842,0.51789,0.49883,0.50624,0.50035,0.50712,0.50035,0.50712,0.99669,0.020278,-0.077674,0.013171
11.1,0.49583,0.49981,0.33255,0.49809,0.51835,0.49877,0.5057,0.50033,0.5078,0.50033,0.5078,0.99941,0.012944,-0.029346,0.012061
11.2,0.49363,0.50024,0.32714,0.49769,0.5178,0.49926,0.50498,0.50034,0.50817,0.50034,0.50817,0.99982,0.005901,0.014048,0.011609
11.3,0.49483,0.50163,0.32245,0.49753,0.51734,0.49892,0.50425,0.50012,0.5087,0.50012,0.5087,0.99823,-0.0012717,0.058256,0.01171
11.4,0.49483,0.50163,0.32245,0.49753,0.51734,0.49892,0.50425,0.50012,0.5087,0.50012,0.5087,0.99523,-0.0083752,0.096362,0.012343
11.5,0.49526,0.49995,0.31009,0.49759,0.51479,0.49979,0.50287,0.49996,0.50915,0.49996,0.50915,0.99101,-0.014564,0.1323,0.013331
11.6,0.49492,0.49914,0.30377,0.49721,0.5131,0.49968,0.50215,0.50003,0.50943,0.50003,0.50943,0.98673,-0.019849,0.16051,0.014468
11.7,0.49459,0.50038,0.29831,0.4981,0.51098,0.50015,0.50162,0.49963,0.50972,0.49963,0.50972,0.98215,-0.024227,0.18586,0.015667
11.8,0.49588,0.49876,0.294,0.49839,0.50898,0.50021,0.50108,0.49952,0.50957,0.49952,0.50957,0.97825,-0.027692,0.20487,0.016747
11.9,0.49588,0.49876,0.294,0.49839,0.50898,0.50021,0.50108,0.49952,0.50957,0.49952,0.50957,0.97453,-0.030562,0.22147,0.017764
12,0.49761,0.49928,0.28601,0.49893,0.50577,0.50055,0.50034,0.49941,0.50966,0.49941,0.50966,0.9719,-0.032816,0.23236,0.018574
12.1,0.49751,0.5001,0.28409,0.49905,0.50392,0.50065,0.50017,0.49951,0.50967,0.49951,0.50967,0.96977,-0.034469,0.24082,0.019214
12.2,0.49876,0.50091,0.2839,0.49946,0.5027,0.50056,0.50012,0.49929,0.50966,0.49929,0.50966,0.96866,-0.035837,0.24499,0.019681
12.3,0.49919,0.50086,0.28371,0.4994,0.50129,0.50048,0.49994,0.49941,0.50969,0.49941,0.50969,0.9683,-0.036112,0.24637,0.019793
12.4,0.49871,0.50005,0.28376,0.49993,0.50015,0.50058,0.49976,0.49929,0.5094,0.49929,0.5094,0.96867,-0.036259,0.24487,0.019784
12.5,0.49923,0.49895,0.28577,0.50023,0.49848,0.50052,0.49997,0.49941,0.50952,0.49941,0.50952,0.96989,-0.035881,0.24009,0.019544
12.6,0.49957,0.4999,0.28749,0.50023,0.49758,0.50027,0.4998,0.49937,0.50961,0.49937,0.50961,0.97179,-0.0352,0.2324,0.019146
12.7,0.49995,0.49966,0.28912,0.50039,0.49618,0.50018,0.50025,0.49929,0.50968,0.49929,0.50968,0.97439,-0.033706,0.22154,0.018482
12.8,0.49995,0.50053,0.29228,0.50072,0.4951,0.50011,0.50027,0.49946,0.50967,0.49946,0.50967,0.97731,-0.031863,0.20867,0.017723
12.9,0.49938,0.49943,0.29237,0.50063,0.4942,0.49982,0.50082,0.49949,0.50965,0.49949,0.50965,0.98071,-0.029667,0.19245,0.016859
13,0.49966,0.50043,0.29621,0.50105,0.49338,0.49957,0.50082,0.49946,0.50958,0.49946,0.50958,0.98407,-0.026459,0.17508,0.01586
13.1,0.50072,0.49837,0.29735,0.50101,0.49221,0.49962,0.50159,0.49952,0.50951,0.49952,0.50951,0.98763,-0.023345,0.15436,0.014923
13.2,0.49928,0.50043,0.29812,0.50099,0.4914,0.4994,0.50172,0.49955,0.50938,0.49955,0.50938,0.99067,-0.020091,0.13407,0.014098
13.3,0.49971,0.50072,0.30075,0.50112,0.49082,0.49939,0.50208,0.49983,0.50947,0.49983,0.50947,0.99365,-0.016408,0.1105,0.013306
13.4,0.49971,0.50072,0.30075,0.50112,0.49082,0.49939,0.50208,0.49983,0.50947,0.49983,0.50947,0.99593,-0.012639,0.088325,0.01268
13.5,0.50077,0.49943,0.3009,0.50173,0.4907,0.49946,0.50313,0.50006,0.50915,0.50006,0.50915,0.99781,-0.008745,0.064409,0.012187
13.6,0.50014,0.50124,0.30075,0.50145,0.49052,0.49974,0.50337,0.49992,0.50874,0.49992,0.50874,0.99901,-0.0047981,0.04259,0.011868
13.7,0.50129,0.50038,0.30133,0.50156,0.49067,0.49977,0.50398,0.50004,0.5089,0.50004,0.5089,0.99974,-0.0010724,0.019288,0.01171
13.8,0.4999,0.5,0.29994,0.50124,0.49146,0.49993,0.5043,0.50005,0.50858,0.50005,0.50858,0.99993,0.0027399,-0.00035012,0.011696
13.9,0.50057,0.49933,0.30128,0.50152,0.4919,0.49991,0.50462,0.50001,0.50822,0.50001,0.50822,0.9997,0.0065103,-0.020236,0.01182
14,0.50053,0.49914,0.29999,0.50123,0.49303,0.49996,0.505,0.50028,0.50814,0.50028,0.50814,0.9992,0.0096574,-0.03687,0.012028
14.1,0.49995,0.49852,0.29975,0.50091,0.4936,0.50014,0.50536,0.50016,0.50818,0.50016,0.50818,0.99849,0.012305,-0.052141,0.012291
14.2,0.5011,0.50038,0.29759,0.50078,0.49456,0.50011,0.50539,0.50035,0.50791,0.50035,0.50791,0.99771,0.014441,-0.064867,0.012561
14.3,0.50096,0.50005,0.29783,0.50046,0.49507,0.5002,0.50553,0.50026,0.50784,0.50026,0.50784,0.99691,0.016374,-0.075749,0.01284
14.4,0.50096,0.50005,0.29783,0.50046,0.49507,0.5002,0.50553,0.50026,0.50784,0.50026,0.50784,0.99619,0.017854,-0.084308,0.013083
14.5,0.5001,0.50048,0.29625,0.5003,0.49709,0.49996,0.50579,0.50039,0.50785,0.50039,0.50785,0.99559,0.019105,-0.090874,0.013295
14.6,0.50187,0.5,0.29486,0.5001,0.4976,0.50023,0.50582,0.50026,0.50759,0.50026,0.50759,0.99519,0.019552,-0.095045,0.013405
14.7,0.50024,0.49899,0.29506,0.50028,0.49885,0.50021,0.50616,0.50032,0.50757,0.50032,0.50757,0.99493,0.020375,-0.097534,0.013527
14.8,0.49966,0.49866,0.29649,0.50037,0.49937,0.5005,0.50611,0.50038,0.50749,0.50038,0.50749,0.99489,0.020519,-0.097954,0.013548
14.9,0.49966,0.49866,0.29649,0.50037,0.49937,0.5005,0.50611,0.50038,0.50749,0.50038,0.50749,0.99499,0.020421,-0.096941,0.013521
15,0.50259,0.49526,0.14422,0.56322,0.53096,0.4969,0.50425,0.50362,0.50804,0.50362,0.50804,0.92365,0.3659,0.11209,-0.020374
15.1,0.50148,0.49756,0.20973,0.53386,0.51094,0.49562,0.50325,0.50519,0.50705,0.50519,0.50705,0.92368,0.36674,0.10931,-0.019337
15.2,0.50091,0.49823,0.2408,0.51138,0.50077,0.49574,0.5033,0.50616,0.50686,0.50616,0.50686,0.92376,0.37025,0.096748,-0.014582
15.3,0.50043,0.49966,0.26566,0.49364,0.49578,0.49645,0.50313,0.50617,0.50658,0.50617,0.50658,0.93582,0.34401,0.076667,-0.0041203
15.4,0.50043,0.49966,0.26566,0.49364,0.49578,0.49645,0.50313,0.50617,0.50658,0.50617,0.50658,0.95061,0.30452,0.059876,0.0046175
15.5,0.49966,0.49689,0.29094,0.484,0.4951,0.4997,0.50359,0.50522,0.50744,0.50522,0.50744,0.96276,0.26593,0.047577,0.010415
15.6,0.50086,0.4944,0.30119,0.48364,0.49476,0.50134,0.50357,0.50461,0.5077,0.50461,0.5077,0.97334,0.22607,0.035598,0.015073
15.7,0.50139,0.49612,0.30899,0.48309,0.49498,0.50231,0.50388,0.50399,0.50795,0.50399,0.50795,0.98302,0.18102,0.023228,0.018862
15.8,0.50158,0.49267,0.3145,0.48236,0.49491,0.50287,0.5041,0.50306,0.50821,0.50306,0.50821,0.99065,0.13429,0.011375,0.021434
15.9,0.50192,0.49306,0.31818,0.48221,0.49525,0.50309,0.50436,0.50238,0.5083,0.50238,0.5083,0.99567,0.090112,0.00055246,0.022813
16,0.50101,0.492,0.3168,0.48157,0.49536,0.50316,0.5044,0.50148,0.50826,0.50148,0.50826,0.99865,0.045631,-0.0085707,0.023182
16.1,0.50168,0.49066,0.3155,0.48202,0.49664,0.5027,0.50485,0.50061,0.50833,0.50061,0.50833,0.99958,-0.0012193,-0.018061,0.022737
16.2,0.50081,0.49061,0.31153,0.48239,0.49703,0.50194,0.50496,0.49998,0.50805,0.49998,0.50805,0.99856,-0.042287,-0.024968,0.021713
16.3,0.50043,0.49081,0.30755,0.48395,0.4973,0.50135,0.50506,0.49927,0.50813,0.49927,0.50813,0.99586,-0.08262,-0.03204,0.020158
16.4,0.50043,0.49081,0.30755,0.48395,0.4973,0.50135,0.50506,0.49927,0.50813,0.49927,0.50813,0.99236,-0.11614,-0.037279,0.01852
16.5,0.50115,0.49243,0.29702,0.48722,0.4989,0.50002,0.5052,0.498,0.50771,0.498,0.50771,0.98817,-0.1467,-0.041305,0.016836
16.6,0.50005,0.49344,0.29396,0.48891,0.49903,0.49965,0.50536,0.4973,0.50755,0.4973,0.50755,0.9841,-0.1715,-0.043578,0.015462
16.7,0.4999,0.49354,0.28907,0.49048,0.49948,0.4994,0.50502,0.49716,0.50752,0.49716,0.50752,0.97998,-0.19337,-0.045199,0.01423
16.8,0.4999,0.4943,0.28677,0.49273,0.49982,0.49906,0.50506,0.49681,0.50725,0.49681,0.50725,0.97675,-0.20903,-0.045556,0.013475
16.9,0.4999,0.4943,0.28677,0.49273,0.49982,0.49906,0.50506,0.49681,0.50725,0.49681,0.50725,0.97376,-0.22279,-0.044459,0.013129
17,0.49981,0.49694,0.28337,0.4954,0.5007,0.49912,0.50537,0.49643,0.50702,0.49643,0.50702,0.97186,-0.23129,-0.042542,0.01323
17.1,0.4988,0.49856,0.28179,0.4965,0.5007,0.49936,0.5054,0.4962,0.50724,0.4962,0.50724,0.97052,-0.23743,-0.039142,0.013823
17.2,0.5,0.49861,0.28318,0.4982,0.50159,0.49958,0.50527,0.49624,0.50738,0.49624,0.50738,0.97,-0.24009,-0.035226,0.014705
17.3,0.50038,0.49899,0.2817,0.49981,0.50143,0.50001,0.5051,0.496,0.50704,0.496,0.50704,0.97034,-0.23933,-0.03005,0.016018
