-0.00092077,0.00114536,-0.00071430,0.00208092
-0.00100708,-0.00084782,-0.00004715,0.00241852
-0.00095224,0.00039792,0.00134659,0.00179386
-0.00096035,0.00026870,0.00030708,0.00284576
-0.00115395,0.00154877,0.00145912,0.00122833
-0.00109673,0.00035644,0.00096083,0.00145912
-0.00131798,-0.00171852,0.00044990,0.00032926
-0.00105762,0.00053215,0.00083017,0.00069284
-0.00094891,0.00131035,0.00125885,0.00214005
-0.00130367,-0.00006545,0.00114250,0.00174522
-0.00134659,0.00021744,-0.00007141,0.00219536
-0.00117302,0.00093985,-0.00041318,0.00123978
-0.00121403,0.00158787,-0.00055885,0.00226974
-0.00129604,0.00163078,0.00050783,0.00126648
-0.00115585,0.00183105,0.00116920,0.00252914
-0.00129604,0.00141907,-0.00102139,0.00355339
-0.00111675,-0.00064087,-0.00033903,0.00296021
-0.00123882,0.00172615,-0.00105572,0.00265312
-0.00124168,0.00057650,-0.00011933,0.00206375
-0.00111866,0.00255966,0.00247574,0.00131321
-0.00110912,-0.00062561,0.00128174,0.00325203
-0.00125980,0.00012553,-0.00016463,0.00147152
-0.00094509,0.00102425,0.00040102,0.00296402
-0.00122547,-0.00073051,-0.00112343,0.00063658
-0.00101852,0.00037289,0.00045419,0.00187111
-0.00105858,0.00132465,-0.00018680,0.00100327
-0.00108814,0.00021541,-0.00028682,0.00175285
-0.00113869,-0.00021625,0.00105381,0.00094509
-0.00104046,0.00108051,0.00045538,0.00111008
-0.00131798,-0.00052977,0.00073385,0.00125027
-0.00100899,0.00073242,0.00149345,0.00331497
-0.00086403,0.00212669,0.00252724,0.00260353
-0.00106049,0.00082779,-0.00078297,0.00275993
-0.00130272,-0.00096655,-0.00035930,0.00146294
-0.00115299,0.00026727,0.00004053,0.00203133
-0.00120544,0.00158501,0.00167465,0.00178242
-0.00102425,0.00069523,0.00151825,0.00292778
-0.00139523,-0.00080824,0.00074148,-0.00041032
-0.00117111,-0.00034356,-0.00063324,0.00303078
-0.00112724,0.00065947,0.00129032,0.00145817
-0.00119400,-0.00055218,0.00135326,0.00029182
-0.00155544,0.00004500,0.00058365,0.00152302
-0.00118351,0.00207901,0.00164318,0.00076199
-0.00104809,0.00056744,-0.00057364,0.00228310
-0.00107956,0.00115871,0.00190067,0.00300217
-0.00103569,0.00189590,0.00223732,0.00155830
-0.00119114,0.00063610,-0.00023139,0.00113964
-0.00113392,0.00069952,-0.00102711,0.00230598
-0.00132465,0.00019217,0.00045753,0.00204277
-0.00122166,0.00062132,0.00119877,0.00124073
-0.00116444,0.00087643,0.00017107,0.00249672
-0.00105381,0.00175953,0.00081968,0.00257683
-0.00112629,-0.00005645,0.00167942,0.00359154
-0.00112534,0.00179577,-0.00077724,0.00194931
-0.00078249,0.00129604,-0.00010699,0.00292587
-0.00102043,0.00093842,0.00014520,0.00290489
