0,0,0,0,0,0,0,0,0,0
1.7116e+09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.7116e+09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.7116e+09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.7116e+09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.7116e+09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.7116e+09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.7116e+09,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.50057,0.49943,0.3032,0.50019,0.49998,0.49985,0.50438,0.50008,0.50866
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.5012,0.50072,0.30348,0.49988,0.4998,0.5001,0.50447,0.5003,0.5085
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49986,0.49971,0.3042,0.50007,0.49991,0.49995,0.50417,0.50016,0.50861
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49909,0.49938,0.30401,0.50007,0.49991,0.50021,0.5043,0.5002,0.50844
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.49962,0.50034,0.30473,0.50009,0.49978,0.50033,0.50433,0.50025,0.50852
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50038,0.49947,0.30406,0.50016,0.50007,0.49998,0.50444,0.50019,0.50866
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50091,0.49933,0.30377,0.49993,0.5,0.50001,0.50434,0.50038,0.50862
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.50048,0.50043,0.30377,0.49994,0.50017,0.50016,0.5042,0.50013,0.50857
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.5001,0.49919,0.30454,0.50003,0.49984,0.49994,0.50424,0.50009,0.50839
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.50086,0.50043,0.30435,0.50012,0.50005,0.50017,0.50415,0.50025,0.50852
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49852,0.50038,0.30257,0.49963,0.49995,0.49984,0.50426,0.50018,0.50873
1.7116e+09,0.49871,0.49899,0.30391,0.5,0.49983,0.49997,0.50418,0.50002,0.50846
1.7116e+09,0.49871,0.49899,0.30391,0.5,0.49983,0.49997,0.50418,0.50002,0.50846
1.7116e+09,0.49871,0.49899,0.30391,0.5,0.49983,0.49997,0.50418,0.50002,0.50846
1.7116e+09,0.49871,0.49899,0.30391,0.5,0.49983,0.49997,0.50418,0.50002,0.50846
1.7116e+09,0.49871,0.49899,0.30391,0.5,0.49983,0.49997,0.50418,0.50002,0.50846
1.7116e+09,0.49871,0.49899,0.30391,0.5,0.49983,0.49997,0.50418,0.50002,0.50846
1.7116e+09,0.49871,0.49899,0.30391,0.5,0.49983,0.49997,0.50418,0.50002,0.50846
