0.99987,-0.0057203,0.013681,-0.006604
0.99987,-0.0057122,0.013616,-0.0065497
0.99987,-0.0056877,0.013743,-0.0065468
0.99987,-0.0057799,0.013789,-0.006673
0.99986,-0.0058635,0.014001,-0.00673
0.99986,-0.0060407,0.013879,-0.0064787
0.99987,-0.0060054,0.013709,-0.0064989
0.99987,-0.005979,0.013595,-0.006228
0.99987,-0.0059457,0.013332,-0.0061958
0.99988,-0.0057764,0.013355,-0.0061694
0.99987,-0.0058657,0.013428,-0.0062644
0.99988,-0.0056838,0.013345,-0.0062418
0.99988,-0.0055564,0.01317,-0.0061891
0.99988,-0.0055988,0.013184,-0.0060438
0.99988,-0.0055717,0.013298,-0.0061171
0.99987,-0.0057392,0.013375,-0.0062323
0.99987,-0.0057099,0.0134,-0.0063549
0.99987,-0.0057171,0.013508,-0.0065088
0.99987,-0.0055384,0.01343,-0.0063712
0.99987,-0.0054841,0.013429,-0.0063197
0.99987,-0.005381,0.013539,-0.0061893
0.99988,-0.005403,0.013417,-0.0060994
0.99988,-0.0052013,0.013373,-0.006142
0.99988,-0.0051556,0.013451,-0.0062645
0.99988,-0.004987,0.013523,-0.0061607
0.99988,-0.0049725,0.013589,-0.0060859
0.99988,-0.0048392,0.01361,-0.0060474
0.99988,-0.0048398,0.013599,-0.0059879
0.99988,-0.0047789,0.01368,-0.0057516
0.99988,-0.0047705,0.01374,-0.0056583
0.99987,-0.0048369,0.013936,-0.0057227
0.99987,-0.0048479,0.013982,-0.0057398
0.99987,-0.0047405,0.014031,-0.005669
0.99987,-0.0048497,0.014022,-0.0056259
0.99987,-0.0047746,0.014086,-0.0056482
0.99988,-0.0046917,0.014064,-0.005481
0.99988,-0.0047286,0.01401,-0.0053566
0.99998,-0.0013261,0.0015044,-0.0055038
0.99978,0.0053013,-0.019452,-0.005467
0.99974,0.0062386,-0.021384,-0.0053449
0.99989,0.0032735,-0.013436,-0.0054326
0.99997,4.2499e-05,-0.0043787,-0.0056194
0.99997,-0.0027824,0.0035487,-0.0058001
0.99992,-0.0045933,0.0096549,-0.0062839
0.99986,-0.0057812,0.014228,-0.006805
0.9998,-0.0066346,0.01776,-0.0071078
0.99974,-0.0072481,0.020522,-0.0073082
0.99968,-0.007856,0.023052,-0.0073003
0.99962,-0.0086058,0.025093,-0.0074209
0.99957,-0.0091726,0.026737,-0.0075431
0.99954,-0.0093471,0.027844,-0.0074834
0.99951,-0.0094396,0.028713,-0.0075518
0.9995,-0.0095412,0.029087,-0.0073874
0.9995,-0.0094259,0.029149,-0.0072722
0.99951,-0.0093871,0.029043,-0.0071018
0.99952,-0.0092379,0.028702,-0.0070006
0.99955,-0.0090603,0.027898,-0.0067154
0.99958,-0.0087863,0.027026,-0.0064638
0.99961,-0.008542,0.026012,-0.0061754
0.99964,-0.0080879,0.025028,-0.0058872
0.9997,-0.0078493,0.023342,0.00092246
0.99971,-0.0074434,0.021891,0.0062641
0.99973,-0.0068209,0.020631,0.0078809
0.99978,-0.0058131,0.019029,0.0066961
0.99981,-0.0051239,0.017619,0.0059939
0.99984,-0.0049499,0.016167,0.0060144
0.99986,-0.004596,0.014889,0.0060728
0.99988,-0.0041125,0.013573,0.0060109
0.9999,-0.0036669,0.012368,0.0061965
0.99992,-0.0031915,0.010633,0.0063657
0.99993,-0.0025489,0.0091977,0.0063353
0.99995,-0.0024258,0.0077422,0.0063044
0.99996,-0.0025565,0.0064597,0.0063967
0.99996,-0.002446,0.0053184,0.0064441
0.99997,-0.0022313,0.0042134,0.006227
0.99997,-0.0019241,0.0034655,0.0063954
0.99997,-0.0019086,0.0028909,0.006591
0.99997,-0.0020964,0.002358,0.0066999
0.99997,-0.0022057,0.0021815,0.0066713
0.99997,-0.0025086,0.0019163,0.0068442
0.99997,-0.002927,0.0019393,0.0070175
0.99997,-0.0032743,0.0020623,0.0069019
0.99997,-0.0036616,0.0023742,0.0068844
0.99996,-0.0041594,0.0028005,0.0068559
0.99996,-0.0046317,0.0033233,0.0068752
0.99996,-0.0046734,0.0039261,0.0069721
0.99995,-0.0047988,0.0046996,0.0070414
0.99995,-0.0049996,0.0055542,0.0071049
0.99994,-0.0052641,0.0063554,0.0071725
0.99993,-0.0055843,0.0072861,0.0071982
0.99992,-0.0060399,0.0082122,0.0072683
0.99991,-0.0062303,0.0091459,0.0072097
0.9999,-0.0063763,0.010083,0.0072688
0.99989,-0.006724,0.010784,0.0074076
0.99988,-0.0072216,0.011521,0.0075297
0.99987,-0.0074909,0.012409,0.0075244
0.99986,-0.0075697,0.012983,0.0074688
0.99985,-0.0074201,0.01362,0.0072923
0.99984,-0.0074842,0.014311,0.0072318
0.99984,-0.0075254,0.014687,0.0070811
0.99983,-0.0074853,0.015149,0.0070819
0.99983,-0.0073553,0.01551,0.0068274
0.99983,-0.0073721,0.015587,0.0066114
0.99983,-0.0074508,0.015537,0.0063374
0.99984,-0.007389,0.015361,0.0059503
0.99985,-0.0073093,0.014841,0.0055536
0.99986,-0.0071991,0.014501,0.0051832
0.99986,-0.0071339,0.014116,0.0048032
0.99987,-0.0071175,0.01355,0.0047424
0.99988,-0.0070779,0.013157,0.0045756
0.99988,-0.0068509,0.012909,0.0045807
0.99989,-0.0069228,0.012537,0.0045996
0.99989,-0.0068254,0.012086,0.0045187
0.9999,-0.006703,0.011582,0.0043393
0.99991,-0.0066588,0.01114,0.0041285
0.99991,-0.0067206,0.010672,0.0039748
0.99992,-0.006739,0.010244,0.0038025
0.99992,-0.0065638,0.010015,0.003579
0.99993,-0.0059362,0.0093993,0.0037649
0.99994,-0.0057316,0.0085288,0.0038926
0.99995,-0.0054366,0.0079137,0.0039211
0.99995,-0.0051009,0.0072866,0.0040917
0.99996,-0.0047975,0.0069586,0.0040815
0.99996,-0.0044551,0.0066574,0.0043327
0.99996,-0.0042328,0.006501,0.0044696
0.99996,-0.0041255,0.0063347,0.0047278
0.99996,-0.0041971,0.0063403,0.0051027
0.99996,-0.0040636,0.0064082,0.0055962
0.99995,-0.0038327,0.0065903,0.0058167
0.99995,-0.0037154,0.0069858,0.0062529
0.99995,-0.0035434,0.0071811,0.0063627
0.99995,-0.0034236,0.0074369,0.0064337
0.99994,-0.0034573,0.0078958,0.0064295
0.99994,-0.003388,0.0081515,0.0064064
0.99994,-0.0033756,0.0084509,0.0063686
0.99994,-0.003448,0.0088409,0.006244
0.99993,-0.0037659,0.0091096,0.0062721
0.99993,-0.0038104,0.0095093,0.0062376
0.99993,-0.0038347,0.0097925,0.0061937
0.99992,-0.0038568,0.0099468,0.0062581
0.99992,-0.0039218,0.0099899,0.0063378
0.99992,-0.003832,0.010179,0.0062234
0.99992,-0.0038197,0.010341,0.0063311
0.99992,-0.0039794,0.010633,0.006398
0.99991,-0.0042791,0.011071,0.0065492
0.9999,-0.0044992,0.011453,0.0066081
0.9999,-0.0049615,0.011832,0.0066931
0.99989,-0.0050983,0.012184,0.0066746
0.99988,-0.0053936,0.012582,0.006568
0.99988,-0.0056315,0.012812,0.0064832
0.99988,-0.0057484,0.013036,0.0062482
0.99985,-0.00053707,0.013502,0.010768
0.99934,0.0093518,0.016757,0.030977
0.99674,0.019432,0.022167,0.075077
0.98726,0.024443,0.027857,0.15475
0.96217,0.016482,0.030245,0.27025
0.9187,0.0022234,0.026493,0.39405
0.84517,-0.009706,0.018813,0.53408
0.74711,-0.014338,0.012527,0.66443
0.62482,-0.015794,0.0069818,0.78058
0.49712,-0.018998,-0.0021778,0.86747
