0.99996,0.0024432,0.0077404,0.0039951
0.99996,0.0025303,0.0077614,0.0037584
0.99996,0.0025873,0.0075822,0.0038589
0.99996,0.0024639,0.0075789,0.003802
0.99996,0.0024996,0.0076654,0.0037057
0.99996,0.0024315,0.0076611,0.0036664
0.99996,0.0025104,0.0076335,0.0038142
0.99996,0.0023953,0.0076556,0.0038691
0.99996,0.002382,0.0075433,0.0037799
0.99996,0.0023097,0.0075082,0.0037837
0.99996,0.0021599,0.0073957,0.003886
0.99996,0.0020289,0.0074,0.0037892
0.99996,0.0020946,0.0073359,0.0037333
0.99996,0.0020729,0.0074512,0.0041261
0.99996,0.0022044,0.0074935,0.0041144
0.99996,0.0021355,0.0076419,0.004069
0.99996,0.0021412,0.0077614,0.0038464
0.99996,0.0022012,0.0077259,0.0037801
0.99996,0.0021494,0.0078086,0.0038433
0.99996,0.0020747,0.0079196,0.0037726
0.99996,0.0019994,0.0079589,0.0039042
0.99996,0.0019706,0.0079201,0.0037998
0.99996,0.0018583,0.0077904,0.003722
0.99996,0.0018805,0.007688,0.0038175
0.99996,0.0018832,0.0076861,0.0037184
0.99996,0.0020106,0.0077722,0.0036293
0.99996,0.0020852,0.0077246,0.0036382
0.99996,0.0020711,0.0076942,0.0035776
0.99996,0.0022429,0.0076174,0.003564
0.99996,0.0022824,0.0075713,0.0035174
0.99996,0.002266,0.0074905,0.0036292
0.99996,0.0021133,0.0074204,0.0036259
0.99996,0.0020329,0.007436,0.0039129
0.99996,0.0018685,0.0074865,0.0039486
0.99996,0.001874,0.0075768,0.0039423
0.99996,0.0018365,0.007555,0.0040944
0.99996,0.0018868,0.0074766,0.0041467
0.99999,0.00048259,-0.00020515,0.0042512
0.99998,-0.00079866,-0.0054666,0.0042314
0.99998,-0.00090334,-0.004567,0.0042185
0.99999,-7.7288e-05,-0.0011895,0.0041088
0.99999,0.00067029,0.0022808,0.0041009
0.99998,0.0013637,0.0049573,0.0042535
0.99996,0.0018306,0.0071069,0.0044012
0.99995,0.0022189,0.0087494,0.0045609
0.99994,0.0026017,0.0099297,0.0047457
0.99993,0.0027172,0.010746,0.0049964
0.99991,0.0027908,0.011801,0.0051514
0.99991,0.0028937,0.012413,0.0050536
0.9999,0.0029398,0.012967,0.0050802
0.99989,0.0031156,0.013308,0.0050048
0.99989,0.0030234,0.013342,0.0050788
0.99989,0.0030066,0.013332,0.0050676
0.99989,0.0030244,0.013409,0.0051583
0.9999,0.0027976,0.013157,0.005256
0.9999,0.0025225,0.012876,0.0050762
0.9999,0.0025794,0.012608,0.0050323
0.99991,0.002528,0.012029,0.0050823
0.99992,0.0027324,0.011559,0.0050042
0.99992,0.0030308,0.011253,0.0049279
0.99989,0.0030894,0.01084,0.0096423
0.99991,0.0032112,0.010702,0.0067737
0.99993,0.0033676,0.010284,0.0055692
0.99993,0.0034156,0.0098646,0.0055298
0.99993,0.0032561,0.0094891,0.0055028
0.99994,0.0033148,0.0093965,0.0055528
0.99994,0.0030881,0.008883,0.0056062
0.99995,0.0029149,0.0082254,0.0055216
0.99995,0.0029097,0.0077887,0.0055126
0.99995,0.0028941,0.0072656,0.0054602
0.99996,0.0030638,0.0068539,0.0054725
